gene_id	gene_name	gene_chr	gene_start	gene_end	gene_strand	gene_length	gene_biotype	gene_description	tf_family
Os01g0666000	-	1	27226175	27230292	-	1544	protein_coding	Similar to Lipid phosphate phosphatase 2 (EC 3.1.3.-) (AtLPP2) (Phosphatidic acid phosphatase 2) (AtPAP2) (Prenyl diphosphate phosphatase)	-
Os01g0730500	DnaJ domain protein C13, rice DJC76 homolog	1	30472593	30475205	+	1424	protein_coding	Similar to Ferredoxin (Bacterial type ferredoxin family)	DnaJ
Os03g0100040	-	3	19107	20472	+	1366	protein_coding	Similar to Ribose-phosphate pyrophosphokinase 1 (EC 2.7.6.1) (Phosphoribosyl pyrophosphate synthetase 1)	-
Os03g0257600	-	3	8329118	8331769	-	2099	protein_coding	Hypothetical conserved gene	-
Os12g0280801	-	12	10585739	10588443	+	2504	protein_coding	Similar to ESTs AU075609(C63344)	DUF834
Os10g0578950	acyl-CoA synthetase 2, type 2 ACS	10	23083220	23086588	-	1680	protein_coding	Similar to 4-coumarate--CoA ligase-like 2	AMP-binding
Os02g0154000	leucine-rich receptor-like kinase 2	2	2972242	2975382	-	3141	protein_coding	Leucine-rich repeat receptor-like kinase, Positive regulation of the drought stress response and tiller developmen	Pkinase
Os11g0334938	-	11	12354795	12355939	+	738	protein_coding	Similar to Class III peroxidase 111	-
ENSRNA049473047	snoR31_Z110_Z27	3	31186625	31186720	-	96	snoRNA	Small nucleolar RNA snoR31/Z110/Z27	-
Os03g0270800	-	3	9051853	9052532	-	680	protein_coding	Conserved hypothetical protein	-
Os01g0364000	-	1	14823230	14825669	-	2440	protein_coding	Hypothetical gene	-
Os03g0810100	ADENOSINE PHOSPHATE ISOPENTENYLTRANSFERASE 4	3	33905826	33907496	+	1671	protein_coding	Similar to TRNA isopentenyl transferase-like protein (Adenylate isopentenyltransferase) (EC 2.5.1.27)	IPPT
Os02g0598200	-	2	23255087	23262297	-	3831	protein_coding	Hypothetical conserved gene	B3
