gene_id	gene_name	gene_chr	gene_start	gene_end	gene_strand	gene_length	gene_biotype	gene_description	tf_family
Os03g0285300	-	3	9832684	9833183	+	500	protein_coding	Conserved hypothetical protein	-
Os02g0248440	-	2	8397656	8398297	-	642	protein_coding	"Zinc finger, RING-type domain containing protein"	-
Os03g0118100	-	3	985771	989760	+	1742	protein_coding	Conserved hypothetical protein	-
Os02g0149600	-	2	2728878	2734454	+	2489	protein_coding	"Zinc finger, C2H2-like domain containing protein"	-
Os07g0624600	TREHALOSE-6-PHOSPHATE PHOSHPHATASE 3	7	25867212	25871232	+	1517	protein_coding	Similar to Trehalose-6-phosphate phosphatase	-
Os08g0307601	-	8	12879949	12882797	+	815	protein_coding	"Similar to cDNA clone:002-114-B06, full insert sequence"	-
Os07g0575366	-	7	23272326	23272649	+	324	protein_coding	Conserved hypothetical protein	-
Os06g0718400	UCLACYANIN-LIKE PROTEIN 18	6	30528045	30529070	+	939	protein_coding	Hypothetical conserved gene	Cu_bind_like
Os04g0685200	-	4	34997670	34998861	+	1192	protein_coding	"Peptidase aspartic, catalytic domain containing protein"	-
Os11g0295900	PLETHORA 6	11	10863409	10868622	+	2031	protein_coding	Similar to ASGR-BBM-like1	AP2
Os07g0126500	-	7	1401708	1402384	+	677	protein_coding	Allergen V5/Tpx-1 related family protein	SCP
Os06g0542300	-	6	20404356	20405495	-	924	protein_coding	Heavy metal transport/detoxification protein domain containing protein	HMA
Os06g0221300	-	6	6253707	6254494	-	788	protein_coding	Similar to Dehydration stress-induced protein	-
Os03g0808500	"non-specific lipid transfer protein 1.3, lipid transfer protein 1.3, type 1 non-specific lipid transfer protein 3"	3	33798940	33799687	+	654	protein_coding	Plant lipid transfer protein/Par allergen family protein	-
Os11g0668650	-	11	26984222	26986477	-	1604	protein_coding	Calmodulin binding protein-like family protein	-
Os03g0687700	endosperm-specific gene 52	3	27444695	27445609	-	915	protein_coding	Ribosome-inactivating protein domain containing protein	-
Os09g0561600	DEFECT IN EARLY EMBRYO SAC1	9	22315765	22318752	+	2482	protein_coding	"Wall-associated receptor-like kinase, Regulation of early embryo sac development, Female gametophyte development, Positive regulation of rice blast resistanc"	Pkinase
Os12g0123800	NAC DOMAIN-CONTAINING PROTEIN 300	12	1146995	1148742	+	1632	protein_coding	No apical meristem (NAM) protein domain containing protein	NAM
