gene_id	gene_name	gene_chr	gene_start	gene_end	gene_strand	gene_length	gene_biotype	gene_description	tf_family
Os09g0470000	-	9	17884858	17885624	+	524	protein_coding	Similar to Plastidic general dicarboxylate transporter	Na_sulph_symp
Os02g0657850	-	2	26582266	26582533	-	268	protein_coding	Conserved hypothetical protein	-
Os01g0770800	COPPER TRANSPORTER 2	1	32526290	32526923	+	634	protein_coding	Ctr copper transporter family protein	-
Os07g0575366	-	7	23272326	23272649	+	324	protein_coding	Conserved hypothetical protein	-
Os11g0118300	-	11	823449	825737	-	2039	protein_coding	Similar to RPT2-like protein	-
Os02g0211800	RECEPTOR-LIKE CYTOPLASMIC KINASE 65	2	6247083	6250359	-	3159	protein_coding	Hypothetical conserved gene	Pkinase
Os02g0571100	ENT-COPALYL DIPHOSPHATE SYNTHASE 2	2	21844651	21847532	+	1173	protein_coding	Ent-copalyl diphosphate synthase, Defense against both fungal pathogen and bacterial pathogen, Biosynthesis of phytoalexi	-
Os06g0542300	-	6	20404356	20405495	-	924	protein_coding	Heavy metal transport/detoxification protein domain containing protein	HMA
Os08g0133200	-	8	1855105	1856895	-	1032	protein_coding	Similar to copine-3	-
Os01g0871800	-	1	37804021	37807126	+	3002	protein_coding	TGF-beta receptor, type I/II extracellular region family protein	-
Os02g0159850	-	2	3233676	3233934	-	259	protein_coding	Similar to predicted protein	-
Os04g0390800	-	4	19236654	19239026	+	1231	protein_coding	NAD(P)-binding domain containing protein	adh_short
Os08g0375800	-	8	17628705	17631108	+	2404	protein_coding	Pentatricopeptide repeat domain containing protein	-
Os10g0478300	myb transcription factor 9, transcription factor MYB9	10	17923596	17926286	-	1326	protein_coding	SG2-type MYB transcription factor, Resistance to fungal and bacterial pathogen	Myb_DNA-binding
Os10g0503100	OsPLIM2c	10	19198745	19200729	-	1267	protein_coding	Similar to Transcription factor L2	LIM
Os05g0197200	GERMIN-LIKE PROTEIN 5-1	5	5986015	5986963	+	837	protein_coding	Hypothetical conserved gene	-
Os06g0652250	-	6	26693754	26696199	+	945	protein_coding	Hypothetical protein	-
Os01g0550600	-	1	20628587	20631077	+	2310	protein_coding	Conserved hypothetical protein	-
Os08g0211750	-	8	6553984	6585906	+	632	protein_coding	Conserved hypothetical protein	-
Os12g0273300	-	12	10016692	10021620	-	3103	protein_coding	Similar to NB-ARC domain containing protein	NB-ARC
Os04g0347700	-	4	16547339	16548061	+	629	protein_coding	Similar to OSIGBa0130K07.4 protein	-
Os08g0445500	-	8	21708986	21710196	+	923	protein_coding	Similar to B0616E02-H0507E05.11 protein	2-Hacid_dh_C
Os08g0320900	endosperm-specific gene 120	8	13973143	13973797	+	655	protein_coding	Hypothetical protein	-
Os02g0661300	-	2	26779329	26780263	-	935	protein_coding	Conserved hypothetical protein	-
Os08g0249200	-	8	9111086	9111844	-	759	protein_coding	Similar to GDU1	-
Os06g0263801	-	6	8704847	8706785	-	1840	protein_coding	Hypothetical gene	CCT
Os07g0421932	-	7	13596777	13598805	-	1193	protein_coding	Hypothetical gene	-
Os07g0436600	-	7	14606243	14607901	+	1659	protein_coding	Pentatricopeptide repeat domain containing protein	-
Os11g0454200	RESPONSIVE TO ABA GENE 16B	11	15336192	15337158	-	872	protein_coding	Dehydri	-
Os04g0680800	POWDERY-MILDEW-RESISTANCE GENE O_	4	34761220	34763488	+	1214	protein_coding	Mlo-related protein family protein	-
Os02g0215600	-	2	6473995	6475502	+	1334	protein_coding	Conserved hypothetical protein	U-box
Os07g0635700	-	7	26394225	26396629	+	1599	protein_coding	Cytochrome P450 family protein	p450
Os04g0419900	YK18	4	20758076	20760630	+	2555	protein_coding	Similar to H0525E10.7 protein	Pkinase
Os12g0145200	-	12	2227383	2228896	+	1514	protein_coding	Similar to Protein MONOCULM 1	-
Os03g0124500	-	3	1419786	1420939	+	1035	protein_coding	Conserved hypothetical protein	-
Os12g0630200	-	12	26960487	26961383	+	897	protein_coding	Thaumatin, pathogenesis-related family protein	Thaumatin
Os06g0188600	Glutamate receptor homolog 4.2	6	4472352	4476661	-	2711	protein_coding	Hypothetical conserved gene	Lig_chan
Os03g0642300	-	3	24744077	24745553	+	1477	protein_coding	Protein kinase-like domain containing protein	Pkinase
Os09g0573000	-	9	22917111	22919021	+	1857	protein_coding	Pentatricopeptide repeat domain containing protein	-
Os10g0363500	-	10	11289218	11290800	+	1583	protein_coding	Pentatricopeptide repeat containing protein	-
Os11g0557500	LysM receptor-like kinase 7, LysM-type receptor-like kinase6	11	20716456	20718510	+	2055	protein_coding	Protein kinase, core domain containing protein	Pkinase
Os04g0443900	-	4	22118247	22122536	-	2338	protein_coding	Similar to RuBisCO large subunit-binding protein subunit beta, chloroplastic	-
Os11g0444900	-	11	14713272	14714398	+	1035	protein_coding	Octicosapeptide/Phox/Bem1p domain containing protein	-
Os05g0333500	DnaJ domain protein A7, rice DJA6 homolog	5	15617635	15624217	-	2192	protein_coding	Heat shock protein DnaJ family protein	DnaJ_C
Os08g0512100	-	8	25395116	25397632	+	991	protein_coding	Conserved hypothetical protein	-
Os04g0582600	-	4	29431012	29434383	-	2373	protein_coding	Conserved hypothetical protein	-
Os12g0140200	-	12	1940077	1940676	-	600	protein_coding	Zinc finger, RING/FYVE/PHD-type domain containing protein	-
Os05g0109825	-	5	538162	538877	-	716	protein_coding	Hypothetical protein	-
Os01g0217100	-	1	6394270	6395665	+	1019	protein_coding	Conserved hypothetical protein	-
Os02g0569400	P-450 76M8	2	21690378	21692185	+	1808	protein_coding	Cytochrome P450 family protein	p450
Os02g0770500	WRKY GENE 32	2	32488795	32491584	+	2175	protein_coding	Similar to WRKY transcription factor 32	WRKY
Os03g0643433	-	3	24811805	24814017	+	2022	protein_coding	Similar to J013022N21, full insert sequence	RVT_1
Os11g0118400	-	11	827020	828420	+	1401	protein_coding	Hypothetical protein	-
Os05g0588700	-	5	29317649	29324873	-	3023	protein_coding	Paired amphipathic helix domain containing protein	-
Os03g0229000	-	3	6814731	6817574	+	2844	protein_coding	Conserved hypothetical protein	-
Os01g0872400	-	1	37830130	37832381	+	2252	protein_coding	Similar to POT family protein	-
Os02g0599100	-	2	23378082	23384449	+	3100	protein_coding	Hypothetical conserved gene	-
Os08g0408300	-	8	19532162	19533149	-	988	protein_coding	Conserved hypothetical protein	-
Os08g0369800	carotenoid cleavage dioxygenase 8d	8	17228974	17235520	-	2105	protein_coding	Hypothetical conserved gene	RPE65
Os06g0313440	-	6	11988794	11989718	-	600	protein_coding	SAM dependent carboxyl methyltransferase domain containing protein	-
Os03g0684800	-	3	27302095	27303953	+	1724	protein_coding	Conserved hypothetical protein	-
Os11g0209502	-	11	5630932	5634827	-	1113	protein_coding	F-box domain, cyclin-like domain containing protein	-
Os12g0175800	-	12	3857591	3863903	-	1385	protein_coding	Hypothetical gene	-
Os05g0261700	-	5	10114810	10126224	-	3475	protein_coding	Hypothetical conserved gene	-
Os07g0297200	-	7	11628743	11629835	-	1093	protein_coding	Hypothetical protein	-
Os10g0486300	-	10	18403982	18404841	-	860	protein_coding	Hypothetical conserved gene	-
Os01g0508300	-	1	17792209	17794497	+	2289	protein_coding	Conserved hypothetical protein	-
Os03g0716900	-	3	29013349	29014095	+	747	protein_coding	Hypothetical gene	-
Os01g0512700	-	1	18073579	18074311	+	733	protein_coding	Zinc finger, C2H2 domain containing protein	-
Os08g0177600	-	8	4552111	4556216	-	1635	protein_coding	Similar to double-strand break repair protein MRE11	Metallophos
Os02g0831400	SKIP interacting protein 16, SKIPa-interacting protein 16, SKIPa-interacting protein 16	2	35751488	35753307	-	1028	protein_coding	Similar to SKIP interacting protein 16	-
Os03g0837900	-	3	35212888	35218133	+	2405	protein_coding	Streptomyces cyclase/dehydrase family protein	-
Os02g0581900	-	2	22433561	22434501	+	941	protein_coding	Similar to Pentatricopeptide repeat protein PPR986-12	-
Os04g0380300	F-box protein 203	4	18602681	18609094	-	2140	protein_coding	Kelch-type beta propeller domain containing protein	Kelch_1
Os07g0409200	-	7	12763740	12766733	+	1842	protein_coding	Carbohydrate kinase, FGGY domain containing protein	-
