gene_id	gene_name	gene_chr	gene_start	gene_end	gene_strand	gene_length	gene_biotype	gene_description	tf_family
Os10g0208500	-	10	7685223	7696842	+	7854	protein_coding	Hypothetical protein	-
Os04g0176200	-	4	5189974	5194492	-	708	protein_coding	Similar to N-methyltransferase	-
Os09g0544000	-	9	21463619	21465476	+	1858	protein_coding	Transferase family protein	-
Os02g0793100	-	2	33700415	33706332	+	3768	protein_coding	Armadillo-type fold domain containing protein	-
Os12g0430900	-	12	13814444	13815312	+	360	protein_coding	Similar to T27G7.21	-
Os06g0539400	cationic amino acid transporter 6	6	20251679	20253928	+	2250	protein_coding	Amino acid/polyamine transporter I family protein	-
Os05g0365300	NBS-LRR protein rNBS33, Rp1-like 1, bacterial blight resistance-related gene 1	5	17512767	17517933	-	4906	protein_coding	Nucleotide-binding site leucine-rich repeat (NBS-LRR) protein, Bacterial blight resistanc	NB-ARC
Os05g0197200	GERMIN-LIKE PROTEIN 5-1	5	5986015	5986963	+	837	protein_coding	Hypothetical conserved gene	-
Os07g0193701	-	7	5077088	5077494	+	407	protein_coding	Hypothetical protein	-
Os06g0652250	-	6	26693754	26696199	+	945	protein_coding	Hypothetical protein	-
Os01g0905500	-	1	39421336	39422280	+	945	protein_coding	Conserved hypothetical protein	-
Os04g0677100	-	4	34586733	34588232	-	1500	protein_coding	Similar to H0402C08.5 protein	-
Os12g0273300	-	12	10016692	10021620	-	3103	protein_coding	Similar to NB-ARC domain containing protein	NB-ARC
Os06g0212900	-	6	5745188	5747209	-	1723	protein_coding	Heat shock protein Hsp70 family protein	HSP70
Os01g0615000	-	1	24387024	24387834	+	811	protein_coding	Hypothetical protein	-
Os08g0445500	-	8	21708986	21710196	+	923	protein_coding	Similar to B0616E02-H0507E05.11 protein	2-Hacid_dh_C
Os07g0518100	-	7	19985763	19987668	+	1822	protein_coding	Cytochrome P450 family protein	p450
Os01g0672201	-	1	27582039	27585096	+	1120	protein_coding	Homeobox domain containing protein	Homeobox
Os04g0521700	-	4	26111689	26113913	+	1015	protein_coding	Similar to OSIGBa0131L05.9 protein	-
Os04g0680800	POWDERY-MILDEW-RESISTANCE GENE O_	4	34761220	34763488	+	1214	protein_coding	Mlo-related protein family protein	-
ENSRNA049470299	snoU36a	6	28265078	28265166	+	89	snoRNA	SnoRNA U36a	-
Os04g0419900	YK18	4	20758076	20760630	+	2555	protein_coding	Similar to H0525E10.7 protein	Pkinase
Os08g0425500	-	8	20450032	20452270	-	1690	protein_coding	Endonuclease/exonuclease/phosphatase domain containing protein	Exo_endo_phos
Os02g0806300	-	2	34408093	34409549	+	1457	protein_coding	Hypothetical protein	-
Os06g0542000	-	6	20362745	20365798	+	1423	protein_coding	Conserved hypothetical protein	-
Os01g0144800	-	1	2414271	2415072	+	802	protein_coding	Protein of unknown function DUF3681 domain containing protein	-
Os04g0352400	FK506 binding protein 62b, FK506 binding protein 65	4	16813905	16817974	-	2161	protein_coding	Peptidyl-prolyl cis-trans isomerase, FKBP-type domain containing protein	FKBP_C
Os02g0829850	-	2	35676813	35678078	-	1229	protein_coding	Conserved hypothetical protein	-
ENSRNA049475823	MIR529	4	15883025	15883159	+	135	pre_miRNA	microRNA MIR529	-
Os01g0269800	-	1	9316276	9318060	+	1785	protein_coding	NB-ARC domain containing protein	-
Os10g0476300	-	10	17739171	17744206	+	2571	protein_coding	Similar to casein kinase I isoform delta-like	Pkinase
Os06g0360300	-	6	14880277	14892856	-	1139	protein_coding	NAD(P)-binding domain containing protein	-
Os01g0743200	PECTIN METHYLESTERASE 5	1	31055619	31058475	-	1657	protein_coding	Pectin lyase fold/virulence factor domain containing protein	-
Os05g0246600	-	5	8879120	8885248	+	3610	protein_coding	Leucine-rich repeat domain containing protein	-
Os09g0555100	PIN likes 7b	9	22007439	22010349	+	1583	protein_coding	Similar to auxin Efflux Carrier family protein	-
Os03g0665950	-	3	26200938	26201928	+	991	protein_coding	Conserved hypothetical protein	-
Os04g0129900	-	4	1874562	1876811	-	2115	protein_coding	Similar to OSIGBa0103I21.1 protein	-
Os04g0665600	-	4	33972765	33975729	-	1957	protein_coding	HTH_MYB-like transcription factor, Positive regulation of leaf inclinatio	Myb_DNA-binding
Os03g0770851	-	3	31933503	31934229	+	727	protein_coding	Hypothetical protein	-
Os10g0551401	-	10	21635603	21637934	+	2261	protein_coding	Conserved hypothetical protein	GRAS
Os02g0697500	-	2	28681631	28683888	-	1459	protein_coding	Similar to Selenium-binding protein-like	-
Os01g0500400	-	1	17262122	17263066	+	945	protein_coding	Conserved hypothetical protein	-
Os08g0408300	-	8	19532162	19533149	-	988	protein_coding	Conserved hypothetical protein	-
Os08g0323400	IRON-SULFUR CLUSTER PROTEIN 42	8	14157905	14158861	-	957	protein_coding	Similar to Rubredoxin (Rd)	Rubredoxin
Os03g0306302	-	3	10882686	10883062	-	377	protein_coding	Hypothetical conserved gene	-
Os01g0136500	-	1	1962884	1963627	-	744	protein_coding	Conserved hypothetical protein	-
Os01g0505500	-	1	17565806	17567476	-	1671	protein_coding	Pentatricopeptide repeat domain containing protein	PPR
Os01g0106600	-	1	332667	333689	-	1023	protein_coding	Similar to Chitin-binding lectin 1 precursor (PL-I)	-
Os12g0153900	-	12	2659495	2660490	+	996	protein_coding	Conserved hypothetical protein	-
Os03g0718500	zinc finger homeodomain class homeobox transcription factor 11	3	29090580	29091512	+	933	protein_coding	Homeodomain-related domain containing protein	ZF-HD_dimer
Os05g0204600	B-box-containing protein 14, DOUBLE B-BOX zinc finger gene 3b, DOUBLE B-BOX 3b	5	6514746	6517280	+	2058	protein_coding	B-box zinc finger protein, Repressor of flowering under long and short-day condition	zf-B_box
Os06g0288300	C-glycosyltransferase	6	10479285	10480865	+	1581	protein_coding	C-glucosyltransferase, Flavone-C-glycoside synthesi	UDPGT
Os05g0206100	C-TERMINALLY ENCODED PEPTIDE 11	5	6582138	6582888	+	751	protein_coding	Conserved hypothetical protein	-
Os09g0538800	-	9	21213340	21222936	-	2603	protein_coding	Similar to Synaptotagmin C	C2
Os09g0498500	-	9	19272541	19275771	-	1313	protein_coding	NAD-binding site containing protein	DAO
Os05g0153300	-	5	3069666	3074392	-	1756	protein_coding	Lipase, class 3 domain containing protein	Lipase_3
Os02g0486400	-	2	16830402	16834864	+	1503	protein_coding	Hypothetical protein	-
Os12g0609100	-	12	25726237	25726754	-	518	protein_coding	Conserved hypothetical protein	-
Os01g0882400	-	1	38305824	38306726	+	903	protein_coding	Protein of unknown function DUF679 domain containing protein	-
Os03g0170701	-	3	3786235	3787068	+	834	protein_coding	Hypothetical gene	Homeobox
Os01g0167800	-	1	3467858	3472105	-	3072	protein_coding	Conserved hypothetical protein	-
