gene_id	gene_name	gene_chr	gene_start	gene_end	gene_strand	gene_length	gene_biotype	gene_description	tf_family
Os02g0181900	CLASS I CLP ATPASE B-M	2	4567630	4573049	-	3300	protein_coding	Similar to ClpB	AAA
Os08g0307601	-	8	12879949	12882797	+	815	protein_coding	Similar to cDNA clone:002-114-B06, full insert sequence	-
Os02g0467600	cinnamate 4-hydroxylase 1	2	15734828	15736855	+	1909	protein_coding	Similar to Cinnamate 4-hydroxylase CYP73	p450
Os01g0571300	HEAT STRESS TRANSCRIPTION FACTOR A7	1	21938865	21941797	+	1527	protein_coding	Similar to Heat shock transcription factor 31 (Fragment)	HSF_DNA-bind
Os07g0564750	-	7	22645162	22645899	-	605	protein_coding	Conserved hypothetical protein	-
Os12g0526600	F-box protein 661	12	20749132	20752135	-	1895	protein_coding	Leucine-rich repeat, cysteine-containing subtype domain containing protein	-
Os02g0211800	RECEPTOR-LIKE CYTOPLASMIC KINASE 65	2	6247083	6250359	-	3159	protein_coding	Hypothetical conserved gene	Pkinase
Os03g0406900	-	3	16692517	16696367	+	1771	protein_coding	Similar to predicted protein	-
Os02g0571100	ENT-COPALYL DIPHOSPHATE SYNTHASE 2	2	21844651	21847532	+	1173	protein_coding	Ent-copalyl diphosphate synthase, Defense against both fungal pathogen and bacterial pathogen, Biosynthesis of phytoalexi	-
Os11g0668650	-	11	26984222	26986477	-	1604	protein_coding	Calmodulin binding protein-like family protein	-
Os10g0320100	FLAVONOID 3'-HYDROXYLASE	10	8679311	8681266	+	1863	protein_coding	Similar to Flavonoid 3'-monooxygenase (EC 1.14.13.21) (Flavonoid 3'-hydroxylase) (Cytochrome P450 75B2)	p450
Os02g0226900	-	2	7115786	7119239	+	2281	protein_coding	Pentatricopeptide repeat domain containing protein	-
Os02g0793100	-	2	33700415	33706332	+	3768	protein_coding	Armadillo-type fold domain containing protein	-
Os03g0402200	-	3	16378724	16379079	-	274	protein_coding	Hypothetical protein	-
Os03g0702000	-	3	28193801	28195637	-	1751	protein_coding	UDP-glucuronosyl/UDP-glucosyltransferase family protein	UDPGT
Os04g0462200	GPI-anchored non-specific lipid transfer protein 11, type G nsLTP 11, type G non-specific lipid transfer protein 11	4	23093153	23094065	+	766	protein_coding	Bifunctional inhibitor/plant lipid transfer protein/seed storage domain containing protein	-
Os04g0499100	-	4	24940515	24943098	+	2072	protein_coding	Biopterin transport-related protein BT1 family protein	-
Os06g0549600	-	6	20808194	20810005	-	1812	protein_coding	FAD-linked oxidase, FAD-binding, subdomain 2 domain containing protein	FAD_binding_4
Os09g0566050	-	9	22564044	22565353	+	1310	protein_coding	Similar to Prephenate dehydratase	-
Os06g0324400	LATE EMBRYOGENESIS ABUNDANT PROTEIN 3	6	12665605	12666203	-	522	protein_coding	Late embryogenesis abundant (LEA) group 1 family protein	-
Os03g0711525	-	3	28731999	28736111	+	2791	protein_coding	Hypothetical protein	Coatomer_WDAD
Os03g0204100	FH8	3	5458099	5462322	+	3054	protein_coding	Actin-binding FH2 domain containing protein	FH2
Os02g0156200	-	2	3084942	3087128	-	2187	protein_coding	Leucine-rich repeat domain containing protein	LRRNT_2
Os02g0217900	HSP19.0	2	6587377	6588245	-	869	protein_coding	Similar to Cytosolic class II small heat shock protein 4 (Fragment)	-
Os10g0503100	OsPLIM2c	10	19198745	19200729	-	1267	protein_coding	Similar to Transcription factor L2	LIM
Os05g0365300	NBS-LRR protein rNBS33, Rp1-like 1, bacterial blight resistance-related gene 1	5	17512767	17517933	-	4906	protein_coding	Nucleotide-binding site leucine-rich repeat (NBS-LRR) protein, Bacterial blight resistanc	NB-ARC
Os05g0197200	GERMIN-LIKE PROTEIN 5-1	5	5986015	5986963	+	837	protein_coding	Hypothetical conserved gene	-
Os09g0555500	phytoene synthase 3	9	22042098	22045048	-	1485	protein_coding	Similar to Chloroplast phytoene synthase 3	-
Os02g0463401	-	2	15543720	15544246	-	527	protein_coding	Conserved hypothetical protein	-
Os01g0550600	-	1	20628587	20631077	+	2310	protein_coding	Conserved hypothetical protein	-
Os04g0653700	-	4	33347881	33348507	-	627	protein_coding	Conserved hypothetical protein	-
Os02g0151300	glycoside hydrolase OsGH9B7	2	2824488	2830257	-	2062	protein_coding	Similar to Cellulase (Fragment)	-
Os07g0166700	-	7	3583172	3588346	+	3534	protein_coding	Similar to Transmembrane protein kinase	Pkinase_Tyr
Os08g0520200	-	8	25856980	25858374	-	1395	protein_coding	Similar to predicted protein	-
Os09g0418500	CALCINEURIN B-LIKE PROTEIN-INTERACTING PROTEIN KINASE 27	9	15027311	15034300	+	2427	protein_coding	Similar to CBL-interacting protein kinase 14	Pkinase
Os02g0661300	-	2	26779329	26780263	-	935	protein_coding	Conserved hypothetical protein	-
Os05g0530400	RICE SQUAMOSA PROMOTER-BINDING-LIKE 7	5	26344418	26346857	+	1960	protein_coding	Heat stress transcription factor Spl7 (Heat shock transcription factor) (Heat shock factor RHSF10)	HSF_DNA-bind
Os01g0128700	-	1	1597486	1598510	-	1025	protein_coding	Conserved hypothetical protein	-
Os12g0153600	-	12	2647994	2650362	+	894	protein_coding	Conserved hypothetical protein	-
Os04g0593200	-	4	29995755	29997261	-	1323	protein_coding	Myb transcription factor domain containing protein	Myb_DNA-binding
Os08g0553700	-	8	27691880	27692897	+	1018	protein_coding	Protein of unknown function DUF241, plant family protein	-
Os07g0421932	-	7	13596777	13598805	-	1193	protein_coding	Hypothetical gene	-
Os11g0618850	-	11	24097325	24100566	-	1599	protein_coding	Hypothetical conserved gene	-
Os07g0436600	-	7	14606243	14607901	+	1659	protein_coding	Pentatricopeptide repeat domain containing protein	-
Os04g0521700	-	4	26111689	26113913	+	1015	protein_coding	Similar to OSIGBa0131L05.9 protein	-
Os04g0410250	-	4	20261677	20263159	-	279	protein_coding	Conserved hypothetical protein	-
Os12g0431300	-	12	13885480	13888224	-	2745	protein_coding	Six-bladed beta-propeller, TolB-like domain containing protein	-
Os12g0511500	-	12	19716428	19719253	-	2826	protein_coding	Disease resistance protein domain containing protein	NB-ARC
Os11g0454200	RESPONSIVE TO ABA GENE 16B	11	15336192	15337158	-	872	protein_coding	Dehydri	-
Os09g0464066	-	9	17571821	17572267	+	447	protein_coding	Hypothetical protein	-
Os04g0680800	POWDERY-MILDEW-RESISTANCE GENE O_	4	34761220	34763488	+	1214	protein_coding	Mlo-related protein family protein	-
Os01g0734333	-	1	30624252	30625036	+	333	protein_coding	Similar to RbohAOsp (Fragment)	-
Os11g0161133	-	11	2983193	2984650	+	1458	protein_coding	Similar to NB-ARC domain containing protein	-
Os12g0105975	-	12	315427	318257	-	1128	protein_coding	Similar to Ubiquitin-activating enzyme E1	-
Os01g0968600	-	1	42715713	42723434	+	2936	protein_coding	Leucine-rich repeat, cysteine-containing subtype domain containing protein	BACK
Os12g0640950	-	12	27492090	27492473	-	384	protein_coding	Hypothetical protein	Actin
Os02g0824500	REMORIN 1.1	2	35424129	35425623	+	975	protein_coding	Similar to Remorin	-
Os08g0241400	RING finger protein	8	8581992	8584058	+	1322	protein_coding	Similar to protein binding protein	-
Os08g0162200	-	8	3677031	3679364	+	2259	protein_coding	Pentatricopeptide repeat domain containing protein	PPR
Os07g0534300	-	7	20947140	20950364	+	1931	protein_coding	Hypothetical conserved gene	Pkinase_Tyr
Os01g0160700	-	1	3182139	3185207	+	3069	protein_coding	Leucine-rich repeat, N-terminal domain containing protein	LRRNT_2
Os04g0119800	-	4	1160650	1166868	+	2548	protein_coding	Leucine-rich repeat domain containing protein	-
Os02g0162766	-	2	3378928	3386412	-	2712	protein_coding	Hypothetical conserved gene	-
Os02g0126500	-	2	1394865	1397141	+	2277	protein_coding	Pentatricopeptide repeat domain containing protein	-
Os12g0145200	-	12	2227383	2228896	+	1514	protein_coding	Similar to Protein MONOCULM 1	-
Os03g0686700	-	3	27397086	27398125	+	1040	protein_coding	Conserved hypothetical protein	-
Os06g0298100	-	6	11068825	11069781	-	957	protein_coding	Conserved hypothetical protein	-
Os09g0526600	HEAT STRESS TRANSCRIPTION FACTOR B2C	9	20591252	20595143	-	2113	protein_coding	Similar to Isoform 2 of Heat stress transcription factor B-2c	HSF_DNA-bind
Os06g0216400	-	6	5921695	5923664	-	1970	protein_coding	Tetratricopeptide-like helical domain containing protein	-
Os04g0491100	-	4	24541955	24545363	+	3325	protein_coding	NB-ARC domain containing protein	-
Os04g0352400	FK506 binding protein 62b, FK506 binding protein 65	4	16813905	16817974	-	2161	protein_coding	Peptidyl-prolyl cis-trans isomerase, FKBP-type domain containing protein	FKBP_C
Os12g0457500	-	12	15965963	15968591	+	2535	protein_coding	Conserved hypothetical protein	-
Os09g0320201	-	9	9207264	9211576	-	1767	protein_coding	Hypothetical protein	-
Os03g0386500	TREHALOSE-6-PHOSPHATE PHOSHPHATASE 9	3	15381800	15384276	+	1511	protein_coding	Similar to Trehalose-6-phosphate phosphatase	-
Os02g0282600	-	2	10540690	10543155	-	2466	protein_coding	Conserved hypothetical protein	-
Os11g0457300	flavone/flavanone C-hexosyltransferase	11	15496821	15498561	-	1741	protein_coding	UDP-glucuronosyl/UDP-glucosyltransferase family protein	UDPGT
Os06g0106500	-	6	420780	425167	+	2651	protein_coding	Conserved hypothetical protein	-
Os01g0872566	-	1	37837235	37840175	-	1637	protein_coding	Hypothetical protein	-
Os05g0181650	-	5	4916956	4917691	-	736	protein_coding	Hypothetical gene	-
Os07g0661550	-	7	27910540	27911163	-	624	protein_coding	Similar to PHD finger family protein	PHD
Os03g0792800	-	3	32971331	32973196	+	1776	protein_coding	Beta-1,3-glucanase-like protein	Glyco_hydro_17
Os01g0242800	-	1	7871885	7876344	-	454	protein_coding	Hypothetical protein	-
Os02g0622500	-	2	24783201	24786542	-	2382	protein_coding	Conserved hypothetical protein	-
Os01g0702500	LATE EMBRYOGENESIS ABUNDANT PROTEIN 24	1	29123535	29124590	+	760	protein_coding	Similar to Dehydrin Rab25	-
Os04g0111225	-	4	647538	650068	-	596	protein_coding	Similar to H0215A08.5 protein	-
Os02g0768750	-	2	32384720	32389459	+	2580	protein_coding	Hypothetical conserved gene	-
Os03g0144700	-	3	2482205	2483338	+	1134	protein_coding	Similar to Histone H2A	-
Os12g0131300	-	12	1513212	1515415	+	881	protein_coding	Similar to cDNA, clone: J065154E06, full insert sequence	-
Os12g0611900	-	12	25883105	25885917	+	2005	protein_coding	Glycosyl transferase, family 17 protein	-
Os06g0158900	MULTIDRUG RESISTANCE-ASSOCIATED PROTEIN 15	6	3001438	3009777	-	4538	protein_coding	Similar to Multidrug-resistance associated protein 3	ABC_tran
Os01g0882000	-	1	38287883	38289428	+	1546	protein_coding	Conserved hypothetical protein	-
Os12g0140200	-	12	1940077	1940676	-	600	protein_coding	Zinc finger, RING/FYVE/PHD-type domain containing protein	-
Os03g0665950	-	3	26200938	26201928	+	991	protein_coding	Conserved hypothetical protein	-
Os08g0268550	-	8	10257621	10259312	+	1630	protein_coding	Conserved hypothetical protein	-
Os02g0137450	HISTONE ACETYLTRANSFERASE HAC703	2	1986386	1987568	+	672	protein_coding	Conserved hypothetical protein	-
Os02g0569400	P-450 76M8	2	21690378	21692185	+	1808	protein_coding	Cytochrome P450 family protein	p450
Os09g0518900	-	9	20258663	20259964	-	1302	protein_coding	Rhamnosyl O-methyltransferase/Cephalosporin hydroxylase domain containing protein	-
Os04g0561000	-	4	28091457	28092027	+	571	protein_coding	Hypothetical protein	-
Os10g0361876	-	10	11176582	11181022	+	998	protein_coding	Conserved hypothetical protein	-
ENSRNA049471527	snoR101	1	28888769	28888831	+	63	snoRNA	Small nucleolar RNA snoR101	-
Os01g0782300	-	1	33147601	33148342	+	742	protein_coding	Conserved hypothetical protein	-
Os12g0245100	KIX domain protein 11	12	8031420	8036687	+	1861	protein_coding	Conserved hypothetical protein	-
Os06g0569300	-	6	22009509	22010310	+	802	protein_coding	Conserved hypothetical protein	-
Os06g0620700	-	6	24920808	24921218	+	411	protein_coding	Conserved hypothetical protein	-
Os08g0408300	-	8	19532162	19533149	-	988	protein_coding	Conserved hypothetical protein	-
Os08g0369800	carotenoid cleavage dioxygenase 8d	8	17228974	17235520	-	2105	protein_coding	Hypothetical conserved gene	RPE65
Os11g0670100	-	11	27077916	27080652	+	1046	protein_coding	Serine-threonine/tyrosine-protein kinase domain containing protein	Pkinase_Tyr
Os01g0166200	-	1	3401204	3402049	-	846	protein_coding	Hypothetical protein	-
Os01g0562400	FK506 binding protein 57	1	21381884	21389642	+	2034	protein_coding	Peptidyl-prolyl cis-trans isomerase, FKBP-type, domain domain containing protein	FKBP_C
Os01g0629600	SERINE CARBOXYPEPTIDASE 4	1	25144502	25145949	+	1448	protein_coding	Peptidase S10, serine carboxypeptidase family protein	Peptidase_S10
Os06g0313440	-	6	11988794	11989718	-	600	protein_coding	SAM dependent carboxyl methyltransferase domain containing protein	-
Os09g0309200	-	9	8173211	8177505	+	1644	protein_coding	Calmodulin binding protein-like family protein	-
Os12g0605200	-	12	25541170	25544911	-	1196	protein_coding	KIP1-like domain containing protein	-
Os07g0129300	PATHOGEN RESPONSE GENE 1, PATHOGENESIS-RELATED 1a	7	1523654	1524512	+	851	protein_coding	Similar to PR1a protein	SCP
Os12g0175800	-	12	3857591	3863903	-	1385	protein_coding	Hypothetical gene	-
